episode,difficulty,reward,solver_score,solver_success,path_length,loss_avg,empty,wall,lava,treasure,enemy,loss_list
2801,6,3577.90000000001,110,1,17,8.833667230407396,57,323,8,3,7,
2802,7,3519.3076923077115,-20,0,10,8.696277378201485,47,329,9,6,7,
2803,8,3227.800000000011,-20,0,2,8.419413915872575,60,299,21,6,12,
2804,9,4662.450000000002,100,1,13,9.150134637355805,96,272,21,2,7,
2805,9,4220.537500000009,-20,0,2,8.539120459953944,104,270,14,5,5,
2806,5,2703.600000000014,-20,0,2,8.414535411198933,29,353,7,7,2,
2807,7,4387.330769230776,-20,0,1,9.942333022157351,50,329,8,5,6,
2808,2,3623.9000000000096,105,1,4,9.396931748191516,9,384,1,4,0,
2809,6,1794.4500000000012,100,1,10,9.390306855638823,57,329,5,2,5,
2810,6,4251.000000000011,105,1,13,9.207177080114683,56,327,7,3,5,
2811,9,4475.0500000000075,100,1,5,9.630844416817029,104,269,15,2,8,
2812,8,3394.30000000001,-20,0,3,9.271551094055177,73,300,13,3,9,
2813,6,4192.4000000000115,100,1,7,9.157093034982681,49,333,4,9,3,
2814,7,4572.553846153847,-20,0,3,8.940608322620392,56,329,7,3,3,
2815,10,746.1999999999963,-20,0,1,9.38983526190122,126,234,26,4,8,
2816,6,25.500000000000483,-20,0,8,10.086806186040242,58,320,5,8,7,
2817,7,4641.953846153851,105,1,21,8.449836231867472,54,330,9,3,2,
2818,6,3850.5000000000127,105,1,21,9.157690984606743,56,326,6,4,6,
2819,10,3779.9666666666794,-20,0,9,7.856407697995504,148,227,11,5,7,
2820,4,3642.200000000011,-20,0,4,8.559965069095293,18,370,3,6,1,
2821,9,4419.900000000008,100,1,17,8.496490526398023,107,273,8,2,8,
2822,8,4037.200000000011,100,1,16,9.113435547947883,66,297,16,8,11,
2823,5,3920.9000000000096,100,1,9,9.140594253142675,33,353,2,5,5,
2824,9,4503.4625000000015,-20,0,1,8.103528920213382,99,267,18,3,11,
2825,10,4491.600000000001,100,1,4,8.462605073650678,134,220,31,2,11,
2826,6,2569.950000000011,100,1,8,8.844318627317746,55,330,5,1,7,
2827,8,4488.400000000007,-20,0,3,8.316461299856504,84,301,7,4,2,
2828,9,3504.02500000001,100,1,15,8.92253022591273,101,251,31,8,7,
2829,8,4900.999999999999,100,1,15,8.768260490496953,74,302,14,3,5,
2830,8,391.89999999999645,-20,0,1,9.096428920825323,81,294,15,2,6,
2831,5,4047.6000000000095,100,1,5,7.925941125154496,37,354,3,3,1,
2832,9,135.99999999999665,-20,0,8,8.865667289892832,95,261,21,11,10,
2833,8,3787.50000000001,-20,0,9,8.391439172426859,73,299,15,5,6,
2834,8,1429.2000000000148,-20,0,7,9.200328216354052,68,301,14,5,10,
2835,10,4518.000000000007,-20,0,1,10.021824404795964,139,241,10,3,5,
2836,7,2875.5461538461636,-20,0,3,8.740262833237647,54,322,13,7,2,
2837,10,2039.144444444446,-20,0,2,10.71565639992555,131,228,24,6,9,
2838,9,4551.137500000007,100,1,10,8.59610655327638,95,272,20,5,6,
2839,8,3973.433333333343,-20,0,2,10.072580708265304,71,304,9,5,9,
2840,7,2058.6000000000136,-20,0,1,8.299461798469226,58,326,4,5,5,
2841,10,2749.500000000011,-20,0,9,8.32005408624808,135,226,23,4,10,
2842,8,4471.600000000004,-20,0,5,7.914739461342494,73,298,13,4,10,
2843,9,3842.600000000012,-20,0,6,8.20982648829619,89,269,24,12,4,
2844,10,2704.700000000011,-20,0,7,8.851507327357927,139,226,22,5,6,
2845,8,831.8999999999966,-20,0,1,7.8487370099624,67,312,8,6,5,
2846,10,4540.166666666671,100,1,15,7.266712685227394,133,228,28,2,7,
2847,1,2584.5000000000073,100,1,5,8.85279361863931,3,393,1,0,1,
2848,9,4340.350000000007,-20,0,5,7.847121686140696,104,270,14,1,9,
2849,5,229.89999999999503,-20,0,4,7.937719843188922,36,350,4,3,5,
2850,7,4034.1846153846263,100,1,10,7.81604908267657,41,336,13,3,5,"[4.166891098022461, 2.5601863861083984, 3.2705459594726562, 1.74341881275177, 3.2010257244110107, 2.473209857940674, 3.231235980987549, 3.6324620246887207, 49.39511489868164, 2.2316479682922363, 18.220592498779297, 3.5461905002593994, 57.287635803222656, 2.573489189147949, 19.88458251953125, 2.5651211738586426, 1.9188297986984253, 2.7480416297912598, 2.6090705394744873, 3.1348214149475098, 3.589681386947632, 5.455626487731934, 3.540473222732544, 2.629427433013916, 29.40301513671875, 3.1077895164489746, 17.93975067138672, 3.382394552230835, 47.72975158691406, 2.7647652626037598, 3.037933588027954, 3.578303813934326, 2.4360740184783936, 3.0491814613342285, 3.4076974391937256, 4.444355487823486, 3.557828187942505, 2.883781909942627, 2.307816982269287, 1.8204245567321777, 13.333237648010254, 2.9675984382629395, 2.8549933433532715, 2.421238422393799, 3.8161964416503906, 3.1273274421691895, 2.526247501373291, 18.528390884399414, 47.80311584472656, 2.671844005584717, 3.808938980102539, 17.775405883789062, 1.942893624305725, 2.8328428268432617, 56.61079788208008, 3.5011398792266846, 2.0839169025421143, 2.000260591506958, 3.1214489936828613, 30.583829879760742, 3.4803802967071533, 2.513054847717285, 17.336563110351562, 4.243034362792969, 2.8583388328552246, 2.72255539894104, 2.6677234172821045, 3.8453667163848877, 2.922588348388672, 2.782180070877075, 2.1977293491363525, 2.405165672302246, 16.588972091674805, 1.722366452217102, 3.853207588195801, 4.19521951675415, 19.089305877685547, 18.796300888061523, 3.1401238441467285, 3.2477588653564453, 1.8800597190856934, 3.076991081237793, 2.7330985069274902, 20.43564224243164, 2.7281839847564697, 14.204927444458008, 3.453718423843384, 3.83443021774292, 3.998762369155884, 26.25296974182129, 18.25678253173828, 46.37461471557617, 19.67675018310547, 2.7126524448394775, 3.0098206996917725, 3.7660558223724365, 2.7006583213806152, 3.0311551094055176, 4.335310935974121, 3.1433496475219727, 3.3928275108337402, 3.767965078353882, 2.9543004035949707, 33.9681510925293, 4.566551685333252, 3.1892929077148438, 3.3559153079986572, 27.421306610107422, 3.0832417011260986, 2.720550537109375, 56.66162109375, 3.3466882705688477, 3.836073398590088, 2.639192581176758, 2.1692442893981934, 3.064685821533203, 2.891552209854126, 2.3849267959594727, 2.063436508178711, 1.9054566621780396, 2.2664201259613037, 2.969691753387451, 2.2589545249938965, 1.6874756813049316, 3.7194833755493164, 3.7306060791015625, 2.302971363067627, 3.0686964988708496, 18.65688705444336, 2.336785078048706, 3.769737958908081, 2.203214406967163, 28.969045639038086, 3.4480929374694824, 1.6381381750106812, 2.4452953338623047, 11.83684253692627, 2.1386168003082275, 1.8235105276107788, 2.606192111968994, 1.9992165565490723, 18.087177276611328, 2.8227286338806152, 18.58701515197754, 4.001893997192383, 31.859798431396484, 3.01357364654541, 3.1539225578308105, 2.5284736156463623, 3.3748831748962402, 19.106414794921875, 1.828114628791809, 3.508151054382324, 5.441238880157471, 3.3585634231567383, 4.34138822555542, 3.598109245300293, 32.99879455566406, 5.429684638977051, 5.169149398803711, 4.1967597007751465, 16.800941467285156, 2.346853017807007, 2.7754721641540527, 2.443789005279541, 3.2671804428100586, 3.2517714500427246, 3.2212002277374268, 3.0381264686584473, 4.257287979125977, 3.1840219497680664, 3.182708263397217, 3.640955924987793, 2.428691864013672, 3.201538324356079, 3.3490614891052246, 2.061718702316284, 16.916677474975586, 3.017174243927002, 3.041228771209717, 18.867996215820312, 3.03366756439209, 2.807992458343506, 3.539496898651123, 2.3069896697998047, 3.2384846210479736, 2.7578256130218506, 2.284034490585327, 2.45402193069458, 2.4723548889160156, 2.311521053314209, 2.532179832458496, 2.4923036098480225, 48.1212043762207, 2.3048908710479736, 2.6163172721862793, 2.7352371215820312, 2.385383129119873, 32.12073516845703, 3.3942582607269287, 2.9721288681030273, 17.91132164001465, 3.834958791732788, 2.683354377746582, 2.7350690364837646, 2.609724283218384, 17.838336944580078, 1.9168670177459717, 19.815425872802734, 15.531795501708984, 4.103226661682129, 2.794997453689575, 2.7509894371032715, 2.590564012527466, 3.1485092639923096, 3.627161741256714, 3.693183422088623, 3.5055391788482666, 3.0759637355804443, 56.27901840209961, 3.423535108566284, 2.8199219703674316, 2.3190627098083496, 18.490612030029297, 3.6019771099090576, 2.7729249000549316, 2.303629159927368, 13.766804695129395, 3.5733580589294434, 2.967658042907715, 3.676088809967041, 2.1105122566223145, 1.8681468963623047, 2.3241586685180664, 17.00486946105957, 2.1617534160614014, 66.1526870727539, 2.161058187484741, 2.269010543823242, 2.3220736980438232, 3.4164671897888184, 2.6165146827697754, 20.66746711730957, 2.553342342376709, 2.8383357524871826, 2.641493558883667, 3.899627447128296, 3.1684279441833496, 2.2506186962127686, 1.460486650466919, 16.51827049255371, 3.050278663635254, 17.21648406982422, 3.055805206298828, 2.6526825428009033, 2.4438443183898926, 2.7516446113586426, 2.9925026893615723, 26.565505981445312, 19.93539810180664, 2.387930154800415, 18.726551055908203, 3.512627363204956, 3.112833261489868, 3.145728588104248, 19.980554580688477, 2.4980225563049316, 17.1517333984375, 3.649177074432373, 2.3763461112976074, 1.6952762603759766, 2.42337703704834, 2.30139422416687, 1.745108723640442, 3.8477492332458496, 3.282533884048462, 2.3243789672851562, 3.0035619735717773, 3.1434485912323, 1.875622272491455, 2.558892011642456, 2.363384246826172, 2.9769845008850098, 2.393832206726074, 4.927211761474609, 47.47987365722656, 20.141813278198242, 2.3379628658294678, 80.14561462402344, 4.2789387702941895, 2.736316680908203, 3.183870553970337, 2.1712887287139893, 3.707998514175415, 2.8438453674316406, 17.05887794494629, 17.013240814208984, 3.0062241554260254, 2.0827863216400146, 2.765810012817383, 3.7053873538970947, 2.890617847442627, 2.5048933029174805, 2.7832767963409424, 3.5765902996063232, 3.6355795860290527, 2.929323196411133, 28.4158992767334, 18.833324432373047, 4.404921531677246, 2.3245439529418945, 3.6635279655456543, 2.1413164138793945, 17.260177612304688, 2.912356376647949, 2.3111157417297363, 2.470463514328003, 3.521366596221924, 2.267080307006836, 17.81959342956543, 3.0524730682373047, 3.359724521636963, 3.491847038269043, 3.7575299739837646, 4.611323356628418, 2.122650146484375, 2.7581710815429688, 2.340363025665283, 4.246847152709961, 2.6784262657165527, 3.317694664001465, 20.590866088867188, 3.3681163787841797, 3.2760825157165527, 2.5876331329345703, 2.2713677883148193, 2.92425537109375, 3.1668429374694824, 2.970473051071167, 2.649928092956543, 18.093097686767578, 2.8207614421844482, 1.8232650756835938, 2.0080857276916504, 1.6686878204345703, 3.076356887817383, 2.783794403076172, 1.988373041152954, 2.710042953491211, 14.290757179260254, 2.3312833309173584, 2.0246710777282715, 1.907110571861267, 2.408910036087036, 2.924144983291626, 2.438523769378662, 3.0756654739379883, 1.5414351224899292, 2.23321270942688, 3.165712833404541, 1.819237470626831, 3.9256937503814697, 2.7019474506378174, 2.466373920440674, 2.353147029876709, 2.398726463317871, 3.391589879989624, 2.7715091705322266, 18.279848098754883, 2.2405848503112793, 3.2966251373291016, 2.002199172973633, 3.2080185413360596, 3.4153754711151123, 4.609632968902588, 2.6019914150238037, 2.294917345046997, 3.3117499351501465, 3.0673065185546875, 28.471338272094727, 2.000666379928589, 3.464829444885254, 3.5043585300445557, 2.807053327560425, 17.047029495239258, 3.1234655380249023, 2.2624707221984863, 17.220478057861328, 3.5724425315856934, 16.374296188354492, 54.737701416015625, 1.5744496583938599, 2.120788097381592, 2.922105312347412, 2.9889307022094727, 3.048718214035034, 3.327524185180664, 3.9049344062805176, 1.6850900650024414, 2.8557796478271484, 51.02939224243164, 18.071861267089844, 3.810918092727661, 2.6982812881469727, 2.5686097145080566, 3.0015926361083984, 2.689232587814331, 3.8453011512756348, 4.824917793273926, 1.9488881826400757, 2.4604332447052, 2.6907505989074707, 17.667930603027344, 3.376591444015503, 4.452995300292969, 27.17901039123535, 28.817232131958008, 3.4901223182678223, 3.710645914077759, 3.0518453121185303, 3.078117847442627, 33.41262435913086, 2.779402017593384, 2.5907492637634277, 34.69649887084961, 2.3996753692626953, 3.1388092041015625, 2.258728504180908, 5.814787864685059, 4.293498992919922, 2.910297393798828, 2.8391265869140625, 2.9330649375915527, 2.9464774131774902, 2.686673641204834, 2.554102897644043, 53.71980285644531, 2.2024474143981934, 2.105713367462158, 50.56443405151367, 2.9594926834106445, 3.290710210800171, 3.400306224822998, 2.470548629760742, 2.3780951499938965, 2.2419791221618652, 47.874168395996094, 2.2604711055755615, 2.5985496044158936, 2.4619123935699463, 2.1148290634155273, 20.458955764770508, 2.2695837020874023, 1.8554985523223877, 2.218865156173706, 1.888209342956543, 2.517594814300537, 2.887650489807129, 3.0429000854492188, 2.2818355560302734, 3.685622215270996, 2.603102207183838, 2.0680952072143555, 3.1318438053131104, 2.5494139194488525, 2.4929256439208984, 5.215253829956055, 3.21679425239563, 1.8842051029205322, 4.122256755828857, 33.2841682434082, 2.1924548149108887, 19.0847110748291, 32.97174835205078, 3.868356943130493, 17.951372146606445, 2.6030690670013428, 2.2231192588806152, 13.403965950012207, 2.305727958679199, 1.7216899394989014, 2.6228580474853516, 3.9162211418151855, 1.870525598526001, 17.933475494384766, 2.5720767974853516, 2.6250104904174805, 4.149908542633057, 19.72195816040039, 3.529663324356079, 3.4871630668640137, 3.7478139400482178, 2.9109978675842285, 2.7268552780151367, 2.644453525543213, 2.4574108123779297, 3.1143980026245117, 44.647727966308594, 3.851384162902832, 3.315372943878174, 2.505451202392578, 2.4006006717681885, 29.164531707763672, 2.142883062362671, 53.8961067199707, 4.319011688232422, 2.7832441329956055, 26.888408660888672, 1.2858760356903076, 1.8937876224517822, 1.9988975524902344, 3.916166305541992, 1.9231386184692383, 44.692970275878906, 14.139101028442383, 3.290447950363159, 3.208510637283325, 3.0132055282592773, 3.1160950660705566, 4.108710765838623, 4.746486186981201, 19.63303565979004, 14.244211196899414, 3.462939500808716, 2.37646222114563, 1.633013367652893, 2.596677303314209, 4.2115864753723145, 2.2624402046203613, 2.9766628742218018, 18.67374038696289, 1.6376546621322632, 3.6844356060028076, 4.364060401916504, 56.761634826660156, 2.697558641433716, 31.716602325439453, 3.2618331909179688, 3.318605661392212, 17.08570671081543, 53.70143127441406, 3.5379719734191895, 3.222325325012207, 3.119006395339966, 3.203932046890259, 20.473947525024414, 50.174400329589844, 2.119074821472168, 29.445512771606445, 3.4070682525634766, 2.57342791557312, 14.177271842956543, 50.63472366333008, 2.910703182220459, 2.5968689918518066, 3.425283670425415, 4.3889055252075195, 2.5284464359283447, 1.9977147579193115, 2.7231345176696777, 18.26483154296875, 2.7132375240325928, 3.458136558532715, 17.65903663635254, 1.6605957746505737, 2.856309413909912, 2.785724639892578, 17.60378646850586, 3.1827049255371094, 17.761341094970703, 56.86176681518555, 2.3112828731536865, 2.64180588722229, 3.584336519241333, 2.648867607116699, 2.9836182594299316, 1.616645336151123, 3.6361725330352783, 2.14853572845459, 2.480592727661133, 3.2923030853271484, 27.61485481262207, 2.868028163909912, 2.146016836166382, 3.045917510986328, 2.9405970573425293, 2.1947181224823, 16.665298461914062, 47.18347930908203, 2.8909707069396973, 3.9348347187042236, 2.069472312927246, 1.641005277633667, 2.4505577087402344, 2.472892999649048, 2.702423095703125, 2.368391275405884, 1.9258205890655518, 2.2471923828125, 2.698396682739258]"
2851,10,922.3999999999961,-20,0,5,8.458450231750806,139,234,17,3,5,
2852,8,4418.500000000008,-20,0,5,8.214657793243726,67,309,13,2,7,
2853,9,4421.887500000004,-20,0,6,7.078462399244309,103,274,10,4,7,
2854,6,2413.1000000000113,-20,0,13,8.216205579837164,52,329,6,6,5,
2855,3,2882.685714285728,110,1,11,7.802863018512726,8,381,1,4,4,
2856,4,3843.900000000011,100,1,4,8.827080159385998,20,372,2,2,2,
2857,10,1231.8000000000138,-20,0,19,8.285074568788211,140,232,12,7,7,
2858,10,1844.1333333333343,-20,0,10,8.874228175878525,142,226,18,5,7,
2859,10,4393.00000000001,-20,0,5,7.427824725111326,139,225,25,7,2,
2860,9,4393.6125000000075,100,1,10,8.179797841906547,99,265,21,11,2,
2861,7,3572.807692307703,-20,0,28,8.08185195406278,53,320,10,6,9,
2862,9,4254.537500000011,100,1,2,8.541850034594535,96,276,12,4,10,
2863,10,4746.999999999998,-20,0,6,7.383035163084666,137,220,27,6,8,
2864,10,3844.933333333343,100,1,26,8.06762230793635,134,236,15,4,9,
2865,8,3854.100000000014,-20,0,2,8.424559361338616,78,299,10,7,4,
2866,4,4144.16666666668,100,1,8,8.78905369301637,16,374,4,0,4,
2867,10,3948.344444444453,-20,0,6,8.229916119376819,131,228,26,3,10,
2868,2,3489.200000000011,-20,0,11,9.493884177009265,10,380,3,3,2,
2869,9,4180.700000000012,100,1,17,9.360949529806772,107,263,21,2,5,
2870,7,3630.223076923087,110,1,11,8.965623076558114,45,333,8,6,6,
2871,10,4175.400000000014,100,1,19,9.381766902804374,139,226,20,5,8,
2872,10,3205.40000000001,-20,0,3,9.597050238450368,127,235,25,7,4,
2873,8,3557.000000000013,-20,0,1,8.905314885377884,64,298,20,3,13,
2874,9,-460.10000000000025,-20,0,10,10.500219721396764,90,269,22,4,13,
2875,6,3985.7000000000116,-20,0,28,9.865377414822579,54,325,8,5,6,
2876,2,2751.200000000011,-20,0,2,9.240476397077243,9,386,2,1,0,
2877,6,4170.550000000012,-20,0,10,8.613365078171094,51,330,8,6,3,
2878,8,3770.60000000001,-20,0,5,8.637323908011119,79,298,10,3,8,
2879,8,4512.700000000007,-20,0,10,8.725637352665265,75,298,12,9,4,
2880,6,3391.500000000017,-20,0,1,9.821171071926752,56,327,6,6,3,
2881,6,2715.1166666666777,-20,0,16,9.63609758635362,56,325,8,4,5,
2882,9,4497.737500000005,-20,0,1,9.154486810167631,101,270,17,4,6,
2883,10,4455.000000000009,-20,0,5,9.346251060167948,127,231,22,7,11,
2884,10,4768.011111111111,-20,0,12,10.02209866464138,144,225,16,9,4,
2885,10,4086.4000000000106,-20,0,6,9.035061274170875,125,225,30,7,11,
2886,8,4522.000000000003,-20,0,3,9.817042254606882,75,302,11,4,6,
2887,5,3404.2000000000157,100,1,4,8.82957549750805,38,352,3,3,2,
2888,6,3833.80000000001,105,1,15,9.054758888284365,58,328,6,4,2,
2889,7,3362.7923076923153,-20,0,2,9.147261544664701,45,330,10,7,6,
2890,5,170.59999999999758,-20,0,57,9.025284096995989,44,346,3,2,3,
2891,5,4091.900000000012,105,1,16,9.575533866683642,36,353,1,4,4,
2892,4,-404.6,-20,0,22,9.36443757156531,17,368,4,3,6,
2893,9,2055.187500000006,-20,0,18,8.282223527232805,105,267,16,5,5,
2894,2,3123.100000000012,-20,0,3,10.219814450939497,9,385,1,1,2,
2895,6,3235.8000000000116,-20,0,22,8.827132810751596,54,325,11,5,3,
2896,6,1392.300000000012,-20,0,24,8.562353066007296,54,328,7,3,6,
2897,10,4063.2666666666782,100,1,21,9.55135617017746,131,221,34,6,6,
2898,6,1763.2000000000103,-20,0,8,9.230509394804637,55,333,3,2,5,
2899,6,3032.1166666666777,-20,0,6,9.147570925553639,59,327,5,5,2,
