episode,difficulty,reward,solver_score,solver_success,path_length,loss_avg,empty,wall,lava,treasure,enemy
765,4,2755.9333333333457,100,1,3,7.813503370682398,19,360,5,11,3
766,4,2361.488888888899,110,1,12,7.842110098203023,18,364,5,5,6
767,4,1820.0666666666734,-20,0,2,8.540929063161213,16,363,5,6,8
768,4,2652.800000000013,-20,0,1,7.5256190264225005,15,367,2,6,8
769,4,1646.2000000000107,-20,0,5,7.988549080689748,16,365,4,10,3
770,4,2581.8333333333453,-20,0,7,8.069265122811,21,362,2,5,8
771,4,2919.43333333335,105,1,8,7.893346434434255,18,358,3,13,6
772,4,2395.400000000011,-20,0,2,7.740925550460815,22,361,7,3,5
773,4,2732.5666666666793,105,1,5,7.659131025075912,16,363,7,5,7
774,4,50.69999999999798,100,1,4,7.3740726149082185,21,360,5,5,7
775,4,2361.5111111111246,-20,0,8,8.45930252234141,11,364,9,7,7
776,4,2252.8000000000065,-20,0,4,7.775484133958816,19,363,4,3,9
777,4,2470.6000000000145,100,1,7,7.528707279364268,17,364,6,5,6
778,4,2079.300000000006,105,1,7,8.435545435349146,13,365,6,7,7
779,4,2602.555555555567,100,1,15,7.902581022580464,20,363,5,6,4
780,4,2935.866666666679,-20,0,1,8.558998011747995,16,366,4,7,5
781,4,2595.7666666666787,100,1,2,8.502081042925516,17,365,3,6,7
782,4,1938.244444444448,-20,0,5,8.234670393864313,12,361,11,9,5
783,4,2701.3000000000134,-20,0,2,7.520333362817764,13,364,9,6,6
784,4,526.9999999999973,-20,0,2,7.895528889497121,15,364,4,7,8
785,4,1327.8000000000116,-20,0,3,7.936637382507325,19,366,6,2,5
786,4,2644.933333333346,-20,0,11,7.8293842709064485,18,358,8,8,6
787,4,1746.3555555555595,-20,0,23,8.058638370434442,15,360,10,10,3
788,4,2563.533333333347,100,1,3,7.368941743771235,19,364,3,6,6
789,4,2562.0000000000127,110,1,7,8.283795858621597,21,360,6,7,4
790,4,2409.5333333333438,-20,0,5,7.5712906050682065,15,366,8,6,3
791,4,2861.3666666666763,105,1,7,7.9625681718190515,14,366,7,5,6
792,4,2873.5000000000164,-20,0,5,8.019169207413992,17,369,3,7,2
793,4,2735.133333333346,105,1,8,7.88645157178243,21,366,3,7,1
794,4,1388.1333333333394,105,1,3,8.157224117914836,20,364,5,7,2
795,4,2477.9888888888972,-20,0,5,8.276519321203232,16,366,5,7,4
796,4,2942.733333333345,105,1,3,7.7325301591555275,17,366,6,4,5
797,4,2666.6666666666792,100,1,2,7.453765208721161,17,367,6,3,5
798,4,2639.2333333333454,105,1,13,8.403232173919678,18,362,5,5,8
799,4,2613.1666666666783,105,1,10,8.2438334441185,14,364,8,6,6
800,5,2749.1000000000167,-20,0,16,8.179731609821319,34,342,11,6,5
801,5,2417.8000000000097,100,1,2,8.305317122538884,36,350,4,3,5
802,5,2893.100000000013,105,1,21,8.85385345896085,33,340,4,13,8
803,5,2997.600000000016,-20,0,2,9.091728154023489,30,347,9,5,7
804,5,1855.1000000000038,110,1,16,9.243474467992783,35,341,6,9,7
805,5,2643.000000000008,-20,0,3,9.576149315834046,30,346,7,9,6
806,5,2794.800000000013,-20,0,2,8.962056696017584,33,341,8,9,7
807,5,2261.4000000000124,-20,0,8,9.4350459086895,36,345,8,5,4
808,5,1852.0000000000068,120,1,12,9.58969770471255,32,348,5,8,5
809,5,1754.1000000000072,-20,0,3,9.26603184024493,36,340,5,8,9
810,5,2925.7000000000144,105,1,2,8.72783253510793,32,345,7,8,6
811,5,2263.0000000000077,100,1,8,9.320855582952499,31,347,6,7,7
812,5,3114.400000000013,100,1,4,9.490167878866195,33,340,14,5,6
813,5,1711.800000000002,-20,0,6,9.248192357619603,36,333,9,11,9
814,5,2776.2000000000135,105,1,9,8.902977054516475,38,349,1,6,4
815,5,1964.8000000000088,105,1,5,9.705324001312256,33,349,2,5,9
816,5,3041.3000000000143,125,1,16,8.668965939283371,36,336,8,16,2
817,5,3168.700000000015,100,1,3,8.668892282247544,36,346,5,6,5
818,5,7.999999999995623,-20,0,2,8.587484673261642,35,347,6,4,6
819,5,2901.80000000001,105,1,17,8.229476254383723,33,345,4,6,10
820,5,2962.9000000000124,-20,0,7,7.938357939322789,40,338,5,7,8
821,5,2647.300000000013,-20,0,6,8.75294497013092,32,342,10,4,10
822,5,2554.80000000001,-20,0,13,8.254782025019328,38,338,8,6,8
823,5,2797.9000000000106,-20,0,6,8.876256704727808,41,344,4,3,6
824,5,2508.0000000000105,-20,0,2,8.732654632727305,32,341,15,6,4
825,5,2636.5000000000105,105,1,9,8.494924408992132,37,339,5,11,6
826,5,3166.500000000014,100,1,5,7.8263591023286185,32,349,4,8,5
827,5,3131.8000000000125,-20,0,8,8.878663733402888,33,343,9,8,5
828,5,2215.0000000000095,-20,0,19,8.779795395930607,33,338,9,11,7
829,5,2525.2000000000107,-20,0,3,8.479046915769578,39,344,7,2,6
830,5,1599.0000000000125,-20,0,2,9.102722103198369,32,339,10,11,6
831,5,1887.500000000004,105,1,27,8.184031907320023,34,342,2,9,11
832,5,2903.5000000000123,-20,0,55,8.419047135909398,37,344,3,7,7
833,5,2987.4000000000133,110,1,18,8.359338512818018,40,338,8,8,4
834,5,2561.8000000000147,-20,0,6,8.313485085964203,27,345,11,8,7
835,5,2709.8000000000116,-20,0,12,8.330053602457047,33,345,7,9,4
836,5,2342.000000000011,100,1,7,8.42640792965889,36,343,5,7,7
837,5,2869.6000000000113,-20,0,4,8.737369733254114,41,345,6,3,3
838,5,3186.800000000014,-20,0,11,8.242928437391917,37,342,6,7,6
839,5,2807.2000000000135,100,1,6,9.172878468434016,41,336,8,5,8
840,5,3049.9000000000133,-20,0,1,9.040791380008061,37,341,10,5,5
841,5,2410.800000000012,-20,0,5,8.360126843849818,32,344,3,6,13
842,5,2655.700000000012,100,1,8,9.162780201435089,40,342,4,4,8
843,5,2570.9000000000137,-20,0,2,8.08629245519638,36,344,8,7,3
844,5,2602.500000000013,110,1,19,8.72621297121048,46,343,3,4,2
845,5,3017.3000000000116,-20,0,12,7.911637390851975,37,347,4,7,3
846,5,1173.0000000000005,-20,0,1,8.01606209297975,30,347,7,7,7
847,5,2668.000000000014,-20,0,2,7.900173192421596,36,344,8,5,5
848,5,3131.900000000013,100,1,5,7.864122870365779,39,338,9,5,7
849,5,2846.0000000000114,105,1,7,8.420782532691955,40,344,5,6,3
850,5,2933.9000000000174,100,1,4,7.209313746293386,39,339,7,8,5
851,5,2579.0000000000146,110,1,8,7.4652043600877125,31,347,7,5,8
852,5,3017.7000000000135,115,1,12,8.584379074970881,37,344,3,11,3
853,5,2528.2000000000107,-20,0,84,8.929620968103409,31,344,7,7,9
854,5,2840.900000000013,-20,0,11,8.561281152764955,37,344,3,8,6
855,5,2584.1000000000095,-20,0,7,7.2716574617226915,32,343,9,6,8
856,5,2913.400000000011,100,1,9,8.240955804586411,37,345,4,4,8
857,5,2753.000000000012,-20,0,6,8.424705681800843,33,341,10,7,7
858,5,3147.2000000000135,105,1,4,8.631374178330104,29,348,3,5,13
859,5,3018.8000000000116,-20,0,6,8.787153306802114,34,346,8,5,5
860,5,3125.6000000000126,100,1,2,8.257754208644231,39,340,6,5,8
861,5,2845.500000000008,-20,0,4,8.19027715007464,34,345,3,5,11
862,5,2796.700000000013,-20,0,6,8.63046553214391,39,340,5,7,7
863,5,2853.8000000000134,120,1,8,9.500182766517003,34,342,4,10,8
864,5,3026.300000000015,-20,0,6,7.702488762537638,36,347,8,4,3
865,5,2613.2000000000107,105,1,7,8.40901949485143,39,343,4,2,10
866,5,1376.9000000000083,-20,0,2,7.8665305038293205,37,349,2,5,5
867,5,1773.4000000000028,100,1,14,8.631079611380896,35,342,1,7,13
868,5,2872.0000000000095,-20,0,4,8.21840996225675,36,345,6,8,3
869,5,2758.200000000009,-20,0,5,7.9462287358442945,37,344,3,5,9
870,5,2513.300000000012,105,1,8,7.869681346416473,35,338,9,5,11
871,5,2498.6000000000095,-20,0,8,7.902155717611313,38,345,3,7,5
872,5,2666.700000000014,100,1,2,8.222326407432556,30,347,2,5,14
873,5,2592.6000000000113,100,1,5,8.245044778585434,26,345,8,7,12
874,5,2597.8000000000097,-20,0,3,8.000717562039693,32,349,5,6,6
875,5,2713.2000000000116,105,1,6,8.790923193295797,33,344,5,5,11
876,5,2575.300000000007,-20,0,11,7.741501168409983,33,344,6,7,8
877,5,2667.600000000012,110,1,11,7.543606773217519,31,343,8,11,5
878,5,2680.2000000000126,100,1,13,7.346157190203667,34,346,3,9,6
879,5,100.59999999999727,-20,0,4,7.386273863315583,35,351,6,3,3
880,5,3146.000000000015,105,1,10,7.133258943557739,41,339,1,7,10
881,5,2681.500000000011,-20,0,8,7.793862897555034,32,341,14,5,6
882,5,1936.200000000012,-20,0,6,7.871913126707077,32,344,8,10,4
883,5,1682.1000000000126,-20,0,3,6.836459133028984,33,348,5,7,5
884,5,2862.1000000000145,105,1,10,7.261572355826695,41,345,2,4,6
885,5,-740.6000000000033,-20,0,8,6.889786194960276,31,344,6,7,10
886,5,2880.000000000014,-20,0,3,7.674421743353208,31,345,8,9,5
887,5,1966.800000000004,110,1,20,8.478110793828964,41,346,3,3,5
888,5,1835.200000000013,105,1,17,7.775881911913554,36,341,7,4,10
889,5,3331.2000000000126,115,1,10,8.214728439251582,32,347,4,9,6
890,5,2738.500000000011,100,1,10,8.588929341634115,37,346,4,5,6
891,5,2120.0000000000027,-20,0,4,7.742089437246323,45,345,1,5,2
892,5,2519.8000000000084,115,1,14,7.74594581524531,38,338,5,9,8
893,5,2654.8000000000097,-20,0,52,7.298860661586126,33,342,9,8,6
894,5,3677.1000000000167,105,1,10,7.426595859527588,35,348,4,8,3
895,5,3199.5000000000123,100,1,4,8.651558194557825,28,344,10,12,4
896,5,3016.200000000014,-20,0,15,8.428428874810537,33,341,8,8,8
897,5,2728.300000000012,-20,0,4,7.3823024670283,39,347,4,6,2
898,5,2653.300000000014,-20,0,28,8.189634854793548,32,338,9,10,9
899,5,2436.500000000011,100,1,4,8.213415912389756,37,344,2,4,11
900,5,3212.2000000000126,100,1,9,8.691007328033447,40,346,1,5,6
901,5,2964.800000000017,100,1,7,8.771407756408056,40,341,3,8,6
902,5,2788.9000000000124,100,1,2,8.027741334835689,37,347,2,4,8
903,5,3056.3000000000125,-20,0,5,8.485515463749568,32,346,5,10,5
904,5,2772.1000000000126,145,1,18,9.113415474494298,26,342,10,16,4
905,5,2553.1000000000095,-20,0,4,8.43803505341212,26,339,8,11,14
906,5,2084.0000000000127,-20,0,11,8.295707393487294,37,342,4,5,10
907,5,2476.600000000011,100,1,13,8.670553870598475,38,342,3,6,9
908,5,2243.6000000000104,-20,0,8,9.044203998645147,27,344,8,10,9
909,5,2388.2000000000066,-20,0,24,8.586836142142614,28,343,8,10,9
910,5,2642.9000000000137,-20,0,1,7.299957126379013,32,340,9,6,11
911,5,2938.500000000015,105,1,5,8.760536797444026,34,340,9,9,6
912,5,2768.9000000000115,-20,0,1,8.471618948380153,40,345,6,4,3
913,5,2676.500000000012,100,1,2,7.953200495243072,24,347,6,8,13
914,5,2865.8000000000134,-20,0,8,8.24562318444252,43,344,5,2,4
915,5,3288.500000000014,100,1,6,8.380317079226176,38,345,5,7,3
916,5,3348.0000000000095,-20,0,2,8.1586372478803,36,343,2,11,6
917,5,530.3,100,1,5,8.021403713623682,37,342,9,6,4
918,5,1198.8999999999955,-20,0,1,7.907724579373996,37,342,6,7,6
919,5,3135.000000000016,-20,0,20,7.307966361443202,32,344,5,9,8
920,5,2889.700000000015,-20,0,25,7.7959945833683015,37,341,7,6,7
921,5,2712.7000000000103,-20,0,10,7.823466208378474,38,344,5,4,7
922,5,1347.2000000000155,-20,0,2,8.67949411392212,34,342,5,10,7
923,5,2782.50000000001,-20,0,6,7.427836258411407,32,350,8,3,5
924,5,2947.300000000013,120,1,17,7.512459630171458,33,346,6,8,5
925,5,2756.200000000011,105,1,14,7.777219509879748,36,339,7,9,7
926,5,2791.5000000000127,-20,0,13,7.510548230012258,30,341,7,6,14
927,5,2807.1000000000113,105,1,10,7.558355448643367,32,344,4,9,9
928,5,2608.400000000011,105,1,8,7.281760617295901,39,343,3,6,7
929,5,2367.7000000000103,110,1,13,8.09845337887605,36,340,11,7,4
930,5,2835.1000000000136,100,1,5,7.894977874358495,36,336,10,7,9
931,5,2964.3000000000147,-20,0,7,7.9640225301186245,32,345,9,6,6
932,5,3028.800000000013,110,1,17,8.719034520983696,34,342,5,9,8
933,5,2718.3000000000106,120,1,12,7.285516914327939,32,342,7,11,6
934,5,3269.9000000000146,-20,0,9,7.999711901744207,38,346,4,4,6
935,5,1228.4999999999961,105,1,20,7.843907065391541,38,344,3,6,7
936,5,3192.300000000014,100,1,12,7.971108092069626,34,340,9,8,7
937,5,2237.3000000000043,100,1,11,7.274776739676794,32,345,8,8,5
938,5,1984.0000000000125,-20,0,8,7.867688086827596,36,344,7,8,3
939,5,3195.500000000013,115,1,7,7.875689431031545,38,342,6,6,6
940,5,3409.6000000000113,105,1,10,7.452941140135129,40,344,7,3,4
941,5,3389.3000000000143,-20,0,2,7.226953303217888,39,344,5,3,7
942,5,3222.400000000016,105,1,7,7.870214509367943,35,351,3,6,3
943,5,2750.600000000011,105,1,10,8.172525249322256,36,343,6,5,8
944,5,2565.5000000000127,-20,0,3,8.455491892496745,33,344,8,5,8
945,5,2877.8000000000116,-20,0,4,8.474932471911112,38,341,5,9,5
946,5,2009.5000000000118,105,1,7,8.697694886922836,29,349,3,7,10
947,5,2482.9000000000133,105,1,8,8.584368223746617,43,342,3,5,5
948,5,2854.300000000011,-20,0,4,9.07413367509842,33,344,5,7,9
949,5,-497.3000000000013,-20,0,2,7.721670674085617,33,343,9,5,8
950,5,3240.100000000013,-20,0,5,8.335209329922995,41,343,1,7,6
951,5,377.0999999999998,-20,0,5,8.328679608503977,34,344,8,5,7
952,5,3334.1000000000154,-20,0,2,7.859837236801783,34,344,8,8,4
953,5,3297.200000000014,-20,0,13,8.498979192177455,35,345,4,10,4
954,5,3116.200000000013,-20,0,4,8.45044155438741,33,342,7,10,6
955,5,3234.200000000013,120,1,12,9.186010348796845,40,339,5,9,5
956,5,2059.5000000000146,-20,0,3,8.02582147916158,33,346,4,9,6
957,5,-678.000000000003,-20,0,3,8.607864479223887,35,344,10,4,5
958,5,3091.4000000000137,100,1,5,9.542339497804642,34,348,4,5,7
959,5,2884.000000000011,120,1,21,8.376379316250484,36,341,4,12,5
960,5,2578.30000000001,-20,0,21,8.934693096876144,40,346,4,2,6
961,5,2955.100000000013,-20,0,9,8.644315678278605,42,342,4,4,6
962,5,3099.6000000000126,-20,0,8,7.7987916684150695,30,342,7,11,8
963,5,1542.5000000000032,-20,0,1,8.461680432160696,37,339,10,7,5
964,5,3341.500000000014,100,1,3,7.687129750053088,43,341,2,5,7
965,5,3034.300000000017,-20,0,2,8.260991918841997,41,344,4,2,7
966,5,2848.3000000000134,-20,0,8,8.244417908787728,42,337,5,8,6
967,5,3950.3000000000134,100,1,7,8.260839135050773,35,347,2,10,4
968,5,2878.600000000013,100,1,5,7.009161566098531,36,343,8,7,4
969,5,2614.1000000000136,-20,0,4,8.153655970692634,38,340,10,6,4
970,5,1761.7000000000135,-20,0,9,7.7303564353783925,39,339,5,6,9
971,5,3638.000000000012,-20,0,33,7.970472715695699,41,348,5,2,2
972,5,1882.9000000000128,-20,0,3,7.6515611521402995,36,344,7,5,6
973,5,3230.1000000000117,-20,0,1,7.921426971157392,30,343,7,9,9
974,5,1680.200000000002,100,1,15,7.729079227050145,31,342,10,6,9
975,5,443.6999999999954,-20,0,3,7.8768550473451615,35,343,8,6,6
976,5,2845.300000000012,100,1,23,8.376070073246956,33,342,4,9,10
977,5,3011.2000000000126,140,1,25,7.496391989588737,35,342,3,12,6
978,5,2791.600000000012,-20,0,4,7.495030619899432,30,342,8,9,9
979,5,2906.8000000000134,105,1,8,8.413679405450821,32,345,4,7,10
980,5,3947.000000000014,100,1,3,8.698093664447466,38,344,3,8,5
981,5,3544.6000000000154,-20,0,2,8.174198991060257,39,351,4,2,2
982,5,2814.4000000000115,-20,0,3,8.06493506669998,29,346,7,8,8
983,5,3171.600000000014,-20,0,3,8.412953450282414,35,341,5,9,8
984,5,3140.1000000000136,100,1,13,8.408481168746949,28,350,4,7,9
985,5,-386.5000000000016,-20,0,2,8.060724318027496,41,347,1,6,3
986,5,3494.200000000011,-20,0,10,8.030449224710464,36,340,6,11,5
987,5,2773.0000000000105,-20,0,3,8.218495477040609,31,344,8,7,8
988,5,2277.900000000009,-20,0,8,7.56528549571832,30,346,8,6,8
989,5,2767.3000000000134,100,1,8,7.583905568917593,35,340,6,10,7
990,5,2932.7000000000126,-20,0,2,8.300545806884765,35,344,6,4,9
991,5,2651.1000000000095,-20,0,2,7.717709429264069,46,340,5,4,3
992,5,2791.2000000000135,105,1,9,8.631841206550598,34,347,6,5,6
993,5,3461.100000000015,110,1,33,8.753712761799495,42,338,5,6,7
994,5,3037.200000000011,100,1,7,8.009813224077226,35,338,9,5,11
995,5,3067.1000000000126,-20,0,9,7.909084058205287,38,340,10,6,4
996,5,2374.800000000012,-20,0,9,8.360863470633825,38,344,5,4,7
997,5,2813.8000000000116,-20,0,3,8.883383527795473,36,350,2,3,7
998,5,3548.0000000000127,105,1,21,8.322592630783717,39,346,4,5,4
999,5,2835.300000000013,-20,0,15,7.525590002338092,37,341,11,4,5
1000,6,3029.3833333333455,-20,0,8,8.421014974117279,46,326,5,11,10
1001,6,904.2999999999957,-20,0,1,8.080222975611687,50,321,13,8,6
1002,6,3110.250000000015,100,1,2,8.806735787789027,47,319,15,9,8
1003,6,3235.3833333333473,-20,0,22,8.860520471731821,52,320,7,9,10
1004,6,87.39999999999863,-20,0,5,8.486390577554703,52,327,6,8,5
1005,6,-391.4000000000001,-20,0,35,9.028227072556813,47,320,9,9,13
1006,6,985.8499999999974,100,1,4,8.778626679976782,54,320,6,7,11
1007,6,2929.7000000000126,100,1,7,9.042569083372753,58,321,7,5,7
1008,6,2567.6666666666797,-20,0,3,9.167401412328084,47,323,10,7,11
1009,6,3411.3000000000134,105,1,3,9.226700917085012,50,319,9,12,8
1010,6,2401.850000000006,-20,0,4,9.565322539806367,53,324,7,5,9
1011,6,2753.5500000000125,100,1,2,9.410771416823069,54,313,10,8,13
1012,6,3098.3500000000126,100,1,2,9.581839563449224,49,322,11,8,8
1013,6,2445.550000000009,-20,0,40,8.25616819938024,55,318,8,6,11
1014,6,3158.5500000000143,-20,0,2,8.590222316185633,57,317,8,6,10
1015,6,2987.5500000000106,100,1,14,8.81562472263972,58,316,12,4,8
1016,6,2727.250000000012,-20,0,20,8.170156586964925,54,316,7,5,16
1017,6,2945.9000000000115,100,1,13,8.160234150489172,56,322,7,5,8
1018,6,3229.6000000000113,-20,0,11,8.24450747291247,55,324,7,4,8
1019,6,2829.800000000015,-20,0,3,9.037227770090103,49,323,10,12,4
1020,6,2780.9500000000094,-20,0,10,7.95471378604571,53,324,6,10,5
1021,6,1617.9500000000007,-20,0,3,8.112556162277857,47,324,9,10,8
1022,6,3073.0000000000123,110,1,17,7.868413804769516,54,321,8,10,5
1023,6,3287.550000000015,-20,0,49,8.751335018475851,54,320,4,13,7
1024,6,3361.800000000013,-20,0,6,7.844017651081085,62,318,4,7,7
1025,6,1730.2500000000039,-20,0,8,8.327860300938289,56,322,2,6,12
1026,6,3098.650000000014,-20,0,3,9.082254421710967,52,321,9,8,8
1027,6,3244.300000000013,100,1,5,8.33384835799535,50,320,14,5,9
1028,6,2208.6000000000117,-20,0,1,8.407872424523037,50,327,5,8,8
1029,6,2217.950000000015,-20,0,1,8.80100708524386,45,316,19,7,11
1030,6,439.29999999999563,-20,0,4,8.509869221051535,52,322,9,7,8
1031,6,2985.400000000013,120,1,15,7.980568565924963,48,319,7,14,10
1032,6,2661.633333333343,-20,0,1,7.863333291610082,59,322,4,7,6
1033,6,3194.1000000000117,-20,0,12,8.4371317700545,54,318,10,10,6
1034,6,3093.5666666666766,-20,0,69,8.070207895437877,53,319,9,10,7
1035,6,1086.900000000013,-20,0,7,9.051567010084788,56,319,6,5,12
1036,6,2506.0500000000116,-20,0,5,7.517687496741613,50,317,11,4,16
1037,6,2467.083333333344,-20,0,2,7.771118141810099,50,321,11,10,6
1038,6,3134.0500000000134,100,1,12,7.831078095237414,59,323,5,7,4
1039,6,956.1166666666629,-20,0,8,8.825067516962687,52,323,5,12,6
1040,6,1143.800000000012,-20,0,10,7.830174123048782,54,321,4,9,10
1041,6,3648.6000000000136,-20,0,2,7.698733437657356,54,330,5,5,4
1042,6,3762.5000000000136,100,1,7,7.666588598489762,51,326,5,11,5
1043,6,2534.250000000008,100,1,14,7.237060496409734,55,321,9,8,5
1044,6,2629.3833333333487,-20,0,8,7.707213198343913,51,319,6,13,9
1045,6,1580.0000000000107,-20,0,4,7.11152580956618,53,323,7,6,9
1046,6,3299.4000000000137,100,1,13,7.731838998397191,62,319,4,7,6
1047,6,3287.450000000013,110,1,16,7.393865221738816,57,321,6,8,6
1048,6,2780.71666666668,-20,0,2,8.13874233563741,48,317,13,12,8
1049,6,3251.7000000000153,-20,0,9,7.05092981338501,58,321,8,6,5
1050,6,3205.2500000000123,100,1,2,7.829191739559174,54,321,6,8,9
1051,6,3200.1500000000133,105,1,10,7.887627166906992,53,319,12,8,6
1052,6,2547.200000000016,-20,0,5,7.966986727714539,58,314,11,5,10
1053,6,3349.250000000013,105,1,6,9.161004623572031,64,325,4,1,4
1054,6,3539.2666666666814,115,1,19,8.000536915461222,52,319,10,10,7
1055,6,3576.6000000000136,100,1,9,7.735826649268469,59,323,4,2,10
1056,6,2716.0500000000093,100,1,6,7.737730402350426,55,324,2,6,11
1057,6,3506.400000000014,105,1,5,7.97155144850413,54,321,7,7,9
1058,6,3731.7500000000136,100,1,6,8.316194060643515,56,325,5,4,8
1059,6,3156.750000000011,100,1,4,7.959246638417244,56,328,4,5,5
1060,6,3298.6333333333455,-20,0,7,8.220494224230448,54,326,7,5,6
1061,6,3110.7500000000127,-20,0,40,7.499707940022151,49,325,13,6,5
1062,6,2897.200000000012,-20,0,5,8.63533275425434,51,323,8,7,9
1063,6,2996.2000000000116,-20,0,2,8.037913626829782,56,320,6,7,9
1064,6,2836.133333333344,-20,0,15,9.184060849150022,47,320,11,12,8
1065,6,3254.350000000015,-20,0,3,8.711701613664626,60,312,10,6,10
1066,6,2903.900000000011,-20,0,28,8.876898389061292,51,321,11,7,8
1067,6,3121.966666666682,-20,0,7,9.070904157360395,56,319,12,7,4
1068,6,3048.900000000013,125,1,31,8.63215306242307,60,315,5,11,7
1069,6,3464.2833333333483,-20,0,1,8.840777170459429,57,325,6,6,4
1070,6,2992.116666666679,-20,0,14,8.88678995390733,50,324,11,4,9
1071,6,2574.100000000011,-20,0,5,8.515741181969643,60,326,3,4,5
1072,6,3094.650000000015,100,1,8,8.329754352768262,48,323,11,7,9
1073,6,2790.200000000005,-20,0,35,7.689730383952459,56,315,7,14,6
1074,6,2569.4500000000126,-20,0,22,8.340296792586644,58,324,4,4,8
1075,6,3446.700000000013,110,1,23,7.850874232053757,46,323,8,11,10
1076,6,2971.900000000012,100,1,3,8.388827377557755,57,318,7,8,8
1077,6,2993.1000000000136,105,1,7,8.096882386406262,62,310,9,8,9
1078,6,2967.150000000011,100,1,6,8.342451704541842,59,314,6,10,9
1079,6,3328.600000000013,-20,0,3,7.415744595527649,56,325,7,5,5
1080,6,415.4999999999952,-20,0,6,8.448518973787627,58,326,6,5,3
1081,6,2913.050000000014,100,1,8,8.681737172404924,55,317,8,7,11
1082,6,2107.4500000000057,100,1,16,8.419747886260351,60,323,2,6,7
1083,6,2899.650000000013,-20,0,4,8.001463554700216,54,319,9,7,9
1084,6,3180.300000000013,105,1,7,7.5941415399312975,55,323,7,6,7
1085,6,3169.4500000000116,100,1,14,7.935857176582019,59,316,9,7,7
1086,6,3332.066666666679,115,1,19,7.620884210268656,58,316,7,6,11
1087,6,1924.600000000013,-20,0,5,7.892469868262609,60,317,11,6,4
1088,6,2908.3500000000154,-20,0,12,7.407698658506075,59,316,9,9,5
1089,6,2986.15000000001,105,1,12,6.765239363908767,63,320,4,7,4
1090,6,2307.9000000000146,-20,0,4,7.49281920850277,49,328,7,10,4
1091,6,1766.6000000000145,-20,0,8,7.681532424688339,58,318,8,7,7
1092,6,3193.9500000000116,-20,0,62,7.535375099778175,60,320,9,5,4
1093,6,3170.1000000000154,100,1,9,7.4381806985537215,57,317,9,5,10
1094,6,3235.6000000000154,100,1,3,7.913784531156222,47,326,8,10,7
1095,6,1926.7000000000166,-20,0,29,7.584726207455,46,322,10,10,10
1096,6,2432.2833333333374,-20,0,9,7.671252224047978,59,313,10,8,8
1097,6,3086.1000000000126,-20,0,75,7.889978316426277,53,320,6,9,10
1098,6,2452.600000000014,-20,0,3,7.389372362097104,59,316,11,3,9
1099,6,3152.3000000000143,-20,0,2,7.359737458825111,57,320,8,2,11
1100,6,1013.0000000000108,-20,0,11,7.591983086466789,60,317,6,9,6
1101,6,2119.8333333333353,-20,0,13,6.799757279753685,59,326,4,4,5
1102,6,2804.8666666666786,-20,0,10,7.397256949742635,53,319,11,5,10
1103,6,3269.716666666677,-20,0,2,8.069814648628235,52,321,13,9,3
1104,6,2965.350000000014,-20,0,6,7.327681664625803,56,323,3,8,8
1105,6,2330.8166666666752,-20,0,10,6.892112826307614,52,312,14,12,8
1106,6,3433.7333333333468,-20,0,5,7.6830708940823875,61,315,8,6,8
1107,6,3426.600000000012,100,1,13,8.01495009680589,64,319,7,3,5
1108,6,3084.5500000000116,-20,0,12,7.796455400387446,61,312,6,9,10
1109,6,2721.71666666668,-20,0,11,7.230676757891973,57,317,8,11,5
1110,6,3069.950000000012,-20,0,8,7.63954137245814,51,319,9,10,9
1111,6,1539.3333333333314,-20,0,3,7.540955134431521,57,311,10,4,16
1112,6,-46.49999999999929,-20,0,8,7.993360675573349,52,331,5,3,7
1113,6,3179.6000000000126,-20,0,7,7.986279331445694,53,320,9,7,9
1114,6,3377.366666666677,-20,0,25,7.32276867389679,53,319,7,14,5
1115,6,3721.2500000000146,115,1,14,7.928934846917788,57,318,9,7,7
1116,6,2820.8500000000136,-20,0,14,7.581677649021149,53,320,10,8,7
1117,6,1108.7833333333285,-20,0,2,6.947778834899267,57,319,4,7,11
1118,6,2709.9500000000144,-20,0,23,7.112715179721515,62,314,6,12,4
1119,6,2471.15000000001,105,1,10,8.108964609702427,62,312,5,8,11
1120,6,3559.8000000000134,100,1,9,7.388705408175786,55,324,6,4,9
1121,6,3348.700000000011,-20,0,3,8.246194452444712,53,325,7,6,7
1122,6,3158.5500000000143,100,1,2,7.655455799500148,56,316,8,8,10
1123,6,3022.700000000017,-20,0,5,7.856274150212606,55,318,6,5,14
1124,6,3363.2500000000146,100,1,22,8.208338159124056,57,319,5,10,7
1125,6,3518.716666666681,-20,0,8,8.393994980653128,47,323,11,12,5
1126,6,3250.700000000014,-20,0,13,8.036893944342932,51,325,7,7,8
1127,6,2507.100000000011,-20,0,1,7.811729380687078,54,312,13,7,12
1128,6,3532.850000000013,-20,0,8,7.621678163210551,56,324,5,8,5
1129,6,3445.9500000000135,-20,0,6,8.377480020125708,50,329,8,7,4
1130,6,3422.000000000012,110,1,11,8.501047928531964,62,314,6,8,8
1131,6,3424.550000000014,100,1,10,7.3420549440383915,53,322,10,8,5
1132,6,3109.7500000000123,-20,0,10,7.610085326433182,55,322,8,6,7
1133,6,3408.000000000012,120,1,19,8.322278933525086,54,328,2,8,6
1134,6,2995.7500000000114,-20,0,6,8.483142911990484,55,317,11,10,5
1135,6,3125.900000000012,-20,0,22,7.750670807758967,57,320,7,8,6
